id_film;url;type_film;multilingues;nationalite;titre;genre;duree;reprise;couleur;note_presse;note_spectateurs;age_acteur;date
17578;http://www.allocine.fr/film/fichefilm_gen_cfilm=17578.html;Long-métrage;FALSE;français;Requiem;Comédie dramatique;100;FALSE;Couleur;;3,2;38;03/06/1998
17602;http://www.allocine.fr/film/fichefilm_gen_cfilm=17602.html;Long-métrage;FALSE;français;Sitcom;Comédie dramatique;85;FALSE;Couleur;;2,7;64;27/05/1998
17616;http://www.allocine.fr/film/fichefilm_gen_cfilm=17616.html;Long-métrage;FALSE;français;Terminale;Drame;100;FALSE;Couleur;;2,6;37;27/05/1998
17646;http://www.allocine.fr/film/fichefilm_gen_cfilm=17646.html;Long-métrage;FALSE;bulgare;Eskiya le bandit;Drame;121;FALSE;Couleur;;2,3;56;27/05/1998
17669;http://www.allocine.fr/film/fichefilm_gen_cfilm=17669.html;Long-métrage;FALSE;français;Dis-moi que je rêve;Comédie dramatique;97;FALSE;Couleur;;2,9;41,05145448;03/06/1998
17704;http://www.allocine.fr/film/fichefilm_gen_cfilm=17704.html;Long-métrage;FALSE;français;La Vie est dure, nous aussi;Comédie dramatique;95;FALSE;Couleur;;;25;13/01/1999
17705;http://www.allocine.fr/film/fichefilm_gen_cfilm=17705.html;Long-métrage;FALSE;français;D'une brousse a l'autre;Documentaire;103;FALSE;Couleur;;;41,05145448;02/09/1998
17716;http://www.allocine.fr/film/fichefilm_gen_cfilm=17716.html;Long-métrage;FALSE;français;Dieu seul me voit (Versailles-chantiers);Comédie;120;FALSE;Couleur;;3,7;35;03/06/1998
17720;http://www.allocine.fr/film/fichefilm_gen_cfilm=17720.html;Long-métrage;FALSE;français;Vive la mariée... et la libération du Kurdistan;Comédie;100;FALSE;Couleur;;3,3;42;03/06/1998
17723;http://www.allocine.fr/film/fichefilm_gen_cfilm=17723.html;Moyen-métrage;FALSE;letton;L'Equipe de secours;Animation;40;FALSE;Couleur;;;41,05145448;03/06/1998
17735;http://www.allocine.fr/film/fichefilm_gen_cfilm=17735.html;Long-métrage;FALSE;britannique;All the Little Animals;Drame;112;FALSE;Couleur;2,3;3,2;61;30/05/2001
17736;http://www.allocine.fr/film/fichefilm_gen_cfilm=17736.html;Long-métrage;FALSE;français;A vendre;Drame;117;FALSE;Couleur;;2,7;30;26/08/1998
17742;http://www.allocine.fr/film/fichefilm_gen_cfilm=17742.html;Long-métrage;FALSE;français;Louise (Take 2);Drame;110;FALSE;Couleur;3,1;2,6;25;20/01/1999
17743;http://www.allocine.fr/film/fichefilm_gen_cfilm=17743.html;Long-métrage;FALSE;français;Love Is the Devil;Biopic;90;FALSE;Couleur;3,3;3,3;60;09/12/1998
17745;http://www.allocine.fr/film/fichefilm_gen_cfilm=17745.html;Long-métrage;FALSE;portugais;Le Fleuve d'or;Drame;103;FALSE;Couleur;;;49;13/01/1999
17751;http://www.allocine.fr/film/fichefilm_gen_cfilm=17751.html;Long-métrage;FALSE;italien;Teatro di guerra;Comédie dramatique;110;FALSE;Couleur;;;36;10/02/1999
17754;http://www.allocine.fr/film/fichefilm_gen_cfilm=17754.html;Long-métrage;FALSE;suisse;Un soir apres la guerre;Drame;108;FALSE;Couleur;3,3;3,4;41,05145448;16/12/1998
17757;http://www.allocine.fr/film/fichefilm_gen_cfilm=17757.html;Long-métrage;FALSE;français;Le Clone;Comédie;90;FALSE;Couleur;;1,6;34;17/06/1998
17800;http://www.allocine.fr/film/fichefilm_gen_cfilm=17800.html;Long-métrage;FALSE;français;Inquiétude;Comédie dramatique;110;FALSE;Couleur;;3,1;25;23/09/1998
17806;http://www.allocine.fr/film/fichefilm_gen_cfilm=17806.html;Long-métrage;FALSE;français;Comme une bête;Comédie;130;FALSE;Couleur;3;3,1;24;16/12/1998
17807;http://www.allocine.fr/film/fichefilm_gen_cfilm=17807.html;Long-métrage;FALSE;français;Hygiene de l'assassin;Policier;80;FALSE;Couleur;2,3;2,8;65;24/02/1999
17811;http://www.allocine.fr/film/fichefilm_gen_cfilm=17811.html;Long-métrage;FALSE;allemand;La Cité des anges;Fantastique;113;FALSE;Couleur;;3,4;34;24/06/1998
17851;http://www.allocine.fr/film/fichefilm_gen_cfilm=17851.html;Long-métrage;FALSE;français;Le radeau de la méduse;Historique;130;FALSE;Couleur;;3,2;64;15/07/1998
17856;http://www.allocine.fr/film/fichefilm_gen_cfilm=17856.html;Long-métrage;FALSE;français;Pourquoi pas moi?;Comédie;95;FALSE;Couleur;3,5;3,2;27;06/01/1999
17866;http://www.allocine.fr/film/fichefilm_gen_cfilm=17866.html;Long-métrage;FALSE;britannique;Trois Anglaises en campagne;Comédie dramatique;111;FALSE;Couleur;2;3,1;25;09/12/1998
17870;http://www.allocine.fr/film/fichefilm_gen_cfilm=17870.html;Long-métrage;FALSE;français;Mookie;Comédie;87;FALSE;Couleur;2,2;2,2;47;09/12/1998
17871;http://www.allocine.fr/film/fichefilm_gen_cfilm=17871.html;Long-métrage;FALSE;bulgare;L'Hirondelle noire;Comédie dramatique;102;FALSE;Couleur;;;41,05145448;20/01/1999
17872;http://www.allocine.fr/film/fichefilm_gen_cfilm=17872.html;Long-métrage;FALSE;britannique;Velvet Goldmine;Musical;120;FALSE;Couleur;4;3,5;24;09/12/1998
17884;http://www.allocine.fr/film/fichefilm_gen_cfilm=17884.html;Long-métrage;FALSE;espagnol;Bouche à Bouche;Comédie;105;FALSE;Couleur;;;29;10/06/1998
17885;http://www.allocine.fr/film/fichefilm_gen_cfilm=17885.html;Long-métrage;FALSE;portugais;L'ennui;Drame;120;FALSE;Couleur;4,1;2,5;26;16/12/1998
17896;http://www.allocine.fr/film/fichefilm_gen_cfilm=17896.html;Long-métrage;FALSE;français;La Mort du Chinois;Comédie;85;FALSE;Couleur;;2;32;24/06/1998
17943;http://www.allocine.fr/film/fichefilm_gen_cfilm=17943.html;Long-métrage;FALSE;britannique;Les Géants;Comédie dramatique;90;FALSE;Couleur;;;52;24/06/1998
17945;http://www.allocine.fr/film/fichefilm_gen_cfilm=17945.html;Long-métrage;FALSE;espagnol;Préférence;Comédie dramatique;90;FALSE;Couleur;;2,9;37;17/06/1998
17947;http://www.allocine.fr/film/fichefilm_gen_cfilm=17947.html;Long-métrage;FALSE;russe;Armageddon;Science fiction;148;FALSE;Couleur;;3,4;43;05/08/1998
17979;http://www.allocine.fr/film/fichefilm_gen_cfilm=17979.html;Long-métrage;FALSE;britannique;The Big Swap;Drame;122;FALSE;Couleur;;;25;17/06/1998
18004;http://www.allocine.fr/film/fichefilm_gen_cfilm=18004.html;Moyen-métrage;FALSE;russe;La Nounou;Animation;47;FALSE;Couleur;4;3,3;41,05145448;27/10/1999
18018;http://www.allocine.fr/film/fichefilm_gen_cfilm=18018.html;Long-métrage;FALSE;britannique;Martha, Frank, Daniel et Lawrence;Comédie;88;FALSE;Couleur;;3,7;26;24/06/1998
18019;http://www.allocine.fr/film/fichefilm_gen_cfilm=18019.html;Long-métrage;FALSE;français;Bingo;Comédie;87;FALSE;Couleur;;2,5;40;24/06/1998
18062;http://www.allocine.fr/film/fichefilm_gen_cfilm=18062.html;Long-métrage;FALSE;français;Lautrec;Comédie dramatique;125;FALSE;Couleur;;3,2;41,05145448;09/09/1998
18097;http://www.allocine.fr/film/fichefilm_gen_cfilm=18097.html;Long-métrage;FALSE;français;Zonzon;Comédie dramatique;102;FALSE;Couleur;;2,6;43;26/08/1998
18113;http://www.allocine.fr/film/fichefilm_gen_cfilm=18113.html;Long-métrage;FALSE;français;Khroustaliov, ma voiture!;Comédie dramatique;137;FALSE;N&B;4,1;3,4;41,05145448;13/01/1999
18118;http://www.allocine.fr/film/fichefilm_gen_cfilm=18118.html;Long-métrage;FALSE;espagnol;Yerma;Drame;118;FALSE;Couleur;;;32;04/04/2001
18163;http://www.allocine.fr/film/fichefilm_gen_cfilm=18163.html;Long-métrage;FALSE;français;A la recherche du paradis perdu;Documentaire;100;FALSE;Couleur;;;41,05145448;01/07/1998
18188;http://www.allocine.fr/film/fichefilm_gen_cfilm=18188.html;Long-métrage;FALSE;italien;Rewind;Science fiction;92;FALSE;Couleur;;2,4;26;08/07/1998
18198;http://www.allocine.fr/film/fichefilm_gen_cfilm=18198.html;Long-métrage;FALSE;français;Que la lumiere soit!;Comédie;110;FALSE;Couleur;;3,4;25;08/07/1998
18202;http://www.allocine.fr/film/fichefilm_gen_cfilm=18202.html;Long-métrage;TRUE;danois;The Kingdom II, 1re partie;Fantastique;143;FALSE;Couleur;;;63;29/07/1998
18212;http://www.allocine.fr/film/fichefilm_gen_cfilm=18212.html;Long-métrage;FALSE;britannique;Les Naufragés du Pacifique;Aventure;95;FALSE;Couleur;;2,4;47;08/07/1998
18233;http://www.allocine.fr/film/fichefilm_gen_cfilm=18233.html;Long-métrage;FALSE;français;La Ballade de Titus;Comédie;90;FALSE;Couleur;;;48;15/07/1998
18234;http://www.allocine.fr/film/fichefilm_gen_cfilm=18234.html;Long-métrage;FALSE;français;Ca n'empêche pas les sentiments;Comédie;100;FALSE;Couleur;;2,5;42;15/07/1998
18241;http://www.allocine.fr/film/fichefilm_gen_cfilm=18241.html;Long-métrage;FALSE;britannique;Comic Act;Comédie dramatique;107;FALSE;Couleur;;;28;22/07/1998
18244;http://www.allocine.fr/film/fichefilm_gen_cfilm=18244.html;Long-métrage;FALSE;danois;The Kingdom II, 2e partie;Fantastique;143;FALSE;Couleur;;;63;29/07/1998
18247;http://www.allocine.fr/film/fichefilm_gen_cfilm=18247.html;Long-métrage;FALSE;français;Sucre amer;Drame;;TRUE;Couleur;3,1;3,2;39;29/05/2002
18347;http://www.allocine.fr/film/fichefilm_gen_cfilm=18347.html;Long-métrage;FALSE;britannique;Black Dog;Action;100;FALSE;Couleur;;2,7;47;29/07/1998
18350;http://www.allocine.fr/film/fichefilm_gen_cfilm=18350.html;Long-métrage;FALSE;britannique;Victory;Drame;99;FALSE;Couleur;;;43;22/07/1998
18402;http://www.allocine.fr/film/fichefilm_gen_cfilm=18402.html;Long-métrage;FALSE;français;Jaya, fille du Gange;Comédie dramatique;85;FALSE;Couleur;;3,1;28;25/11/1998
18406;http://www.allocine.fr/film/fichefilm_gen_cfilm=18406.html;Long-métrage;FALSE;français;Le Plaisir (et ses petits tracas);Comédie dramatique;101;FALSE;Couleur;;2,5;31;05/08/1998
18420;http://www.allocine.fr/film/fichefilm_gen_cfilm=18420.html;Long-métrage;FALSE;français;Le Comptoir;Comédie dramatique;93;FALSE;Couleur;;3;38;09/09/1998
18428;http://www.allocine.fr/film/fichefilm_gen_cfilm=18428.html;Long-métrage;FALSE;français;Tang le Onzieme;Drame;90;FALSE;Couleur;;;25;25/11/1998
18446;http://www.allocine.fr/film/fichefilm_gen_cfilm=18446.html;Long-métrage;FALSE;français;Kirikou et la sorcière;Animation;70;FALSE;Couleur;3,8;3,6;41,05145448;09/12/1998
18458;http://www.allocine.fr/film/fichefilm_gen_cfilm=18458.html;Long-métrage;FALSE;français;L'Inconnu de Strasbourg;Policier;100;FALSE;Couleur;;2,6;43;19/08/1998
18466;http://www.allocine.fr/film/fichefilm_gen_cfilm=18466.html;Long-métrage;FALSE;français;Charité Biz'ness;Comédie;85;FALSE;Couleur;;2;40;26/08/1998
18468;http://www.allocine.fr/film/fichefilm_gen_cfilm=18468.html;Long-métrage;TRUE;britannique;Metroland;Comédie dramatique;96;FALSE;Couleur;;3,3;24;26/08/1998
18479;http://www.allocine.fr/film/fichefilm_gen_cfilm=18479.html;Long-métrage;FALSE;français;Restons groupés;Comédie;101;FALSE;Couleur;;1,9;21;02/09/1998
18522;http://www.allocine.fr/film/fichefilm_gen_cfilm=18522.html;Long-métrage;FALSE;français;Voleur de vie;Drame;105;FALSE;Couleur;;;35;09/09/1998
18523;http://www.allocine.fr/film/fichefilm_gen_cfilm=18523.html;Long-métrage;FALSE;britannique;Pile et face;Comédie;104;FALSE;Couleur;;2,6;26;14/10/1998
18561;http://www.allocine.fr/film/fichefilm_gen_cfilm=18561.html;Long-métrage;FALSE;français;La classe de neige;Drame;96;FALSE;Couleur;;3,4;25;23/09/1998
18576;http://www.allocine.fr/film/fichefilm_gen_cfilm=18576.html;Long-métrage;FALSE;irlandais;Le Neveu;Comédie dramatique;100;FALSE;Couleur;;3,2;55;09/09/1998
18596;http://www.allocine.fr/film/fichefilm_gen_cfilm=18596.html;Long-métrage;FALSE;français;Le Poulpe;Policier;100;FALSE;Couleur;;2,8;44;07/10/1998
18644;http://www.allocine.fr/film/fichefilm_gen_cfilm=18644.html;Long-métrage;FALSE;suédois;Festen;Comédie dramatique;105;FALSE;Couleur;3,8;4;25;23/12/1998
18675;http://www.allocine.fr/film/fichefilm_gen_cfilm=18675.html;Long-métrage;FALSE;français;Grands comme le monde;Documentaire;91;TRUE;Couleur;;;41,05145448;10/12/1999
18781;http://www.allocine.fr/film/fichefilm_gen_cfilm=18781.html;Long-métrage;FALSE;italien;Toni;Policier;90;FALSE;Couleur;2,5;2,7;82;20/01/1999
18831;http://www.allocine.fr/film/fichefilm_gen_cfilm=18831.html;Long-métrage;FALSE;français;Les Kidnappeurs;Policier;100;FALSE;Couleur;;2,3;41,05145448;25/11/1998
18842;http://www.allocine.fr/film/fichefilm_gen_cfilm=18842.html;Long-métrage;FALSE;français;Une minute de silence;Drame;88;FALSE;Couleur;;3,3;24;25/11/1998
18866;http://www.allocine.fr/film/fichefilm_gen_cfilm=18866.html;Long-métrage;FALSE;roumain;Terminus Paradis;Drame;108;FALSE;Couleur;;3,1;41,05145448;07/10/1998
18869;http://www.allocine.fr/film/fichefilm_gen_cfilm=18869.html;Long-métrage;FALSE;français;A la place du coeur;Comédie dramatique;113;FALSE;Couleur;2,8;2,8;44;09/12/1998
18879;http://www.allocine.fr/film/fichefilm_gen_cfilm=18879.html;Long-métrage;FALSE;français;En plein coeur;Drame;101;FALSE;Couleur;;3;48;25/11/1998
18881;http://www.allocine.fr/film/fichefilm_gen_cfilm=18881.html;Long-métrage;FALSE;allemand;Paradis Express;Drame;90;FALSE;Couleur;;3,8;34;14/10/1998
18882;http://www.allocine.fr/film/fichefilm_gen_cfilm=18882.html;Long-métrage;FALSE;britannique;Oscar Wilde;Drame;115;FALSE;Couleur;;3,5;41;07/10/1998
18896;http://www.allocine.fr/film/fichefilm_gen_cfilm=18896.html;Long-métrage;TRUE;français;Claire Dolan;Comédie dramatique;95;FALSE;Couleur;;3,5;27;18/11/1998
18897;http://www.allocine.fr/film/fichefilm_gen_cfilm=18897.html;Long-métrage;FALSE;français;Les Bruits de la ville;Comédie dramatique;95;FALSE;Couleur;;;41,05145448;18/11/1998
18898;http://www.allocine.fr/film/fichefilm_gen_cfilm=18898.html;Long-métrage;FALSE;espagnol;Ouvre les yeux;Fantastique;117;TRUE;Couleur;;3,9;25;18/01/1998
18899;http://www.allocine.fr/film/fichefilm_gen_cfilm=18899.html;Long-métrage;FALSE;français;Pas vu pas pris;Documentaire;78;FALSE;Couleur;;3,8;41,05145448;18/11/1998
18911;http://www.allocine.fr/film/fichefilm_gen_cfilm=18911.html;Long-métrage;FALSE;espagnol;Barrio;Comédie dramatique;100;FALSE;Couleur;3,4;3;41;09/06/1999
18932;http://www.allocine.fr/film/fichefilm_gen_cfilm=18932.html;Long-métrage;FALSE;français;L'Examen de minuit;Comédie dramatique;100;FALSE;Couleur;;;25;28/10/1998
18933;http://www.allocine.fr/film/fichefilm_gen_cfilm=18933.html;Long-métrage;TRUE;britannique;Si Paris l'avait su;Romance;;TRUE;N&B;3,7;3,3;90;09/11/2011
18952;http://www.allocine.fr/film/fichefilm_gen_cfilm=18952.html;Long-métrage;FALSE;français;Je suis vivante et je vous aime;Comédie dramatique;95;FALSE;Couleur;3;3,1;38;30/12/1998
19083;http://www.allocine.fr/film/fichefilm_gen_cfilm=19083.html;Long-métrage;FALSE;français;Hasards ou coincidences;Drame;120;FALSE;Couleur;;3,2;35;18/11/1998
19087;http://www.allocine.fr/film/fichefilm_gen_cfilm=19087.html;Long-métrage;TRUE;français;L'Eternité et un jour;Drame;132;TRUE;Couleur;;3,6;57;28/02/1998
19161;http://www.allocine.fr/film/fichefilm_gen_cfilm=19161.html;Long-métrage;FALSE;britannique;Kurt & Courtney;Documentaire;99;TRUE;Couleur;;2,9;41,05145448;25/05/1998
19170;http://www.allocine.fr/film/fichefilm_gen_cfilm=19170.html;Long-métrage;FALSE;français;Alice et Martin;Drame;120;FALSE;Couleur;3,4;3;34;04/11/1998
19171;http://www.allocine.fr/film/fichefilm_gen_cfilm=19171.html;Long-métrage;FALSE;britannique;Orphans;Comédie dramatique;97;FALSE;Couleur;3;2,7;32;21/04/1999
19172;http://www.allocine.fr/film/fichefilm_gen_cfilm=19172.html;Long-métrage;FALSE;britannique;Le Général;Policier;129;FALSE;Couleur et N&B;;3,6;25;25/11/1998
19176;http://www.allocine.fr/film/fichefilm_gen_cfilm=19176.html;Long-métrage;FALSE;irlandais;Croupier;Policier;87;FALSE;Couleur;3;3,5;41,05145448;08/09/1999
19248;http://www.allocine.fr/film/fichefilm_gen_cfilm=19248.html;Long-métrage;FALSE;français;L'Homme de ma vie;Comédie;90;FALSE;Couleur;;;52;22/09/1999
19249;http://www.allocine.fr/film/fichefilm_gen_cfilm=19249.html;Long-métrage;FALSE;français;Lila Lili;Comédie;105;FALSE;Couleur;4,1;2,7;41,05145448;06/01/1999
19280;http://www.allocine.fr/film/fichefilm_gen_cfilm=19280.html;Long-métrage;TRUE;britannique;Elizabeth;Historique;124;FALSE;Couleur;;3,7;29;11/11/1998
19299;http://www.allocine.fr/film/fichefilm_gen_cfilm=19299.html;Long-métrage;FALSE;italien;Dolce Farniente;Comédie dramatique;105;FALSE;Couleur;;;43;31/03/1999
19301;http://www.allocine.fr/film/fichefilm_gen_cfilm=19301.html;Long-métrage;FALSE;français;Par coeur;Documentaire;75;TRUE;Couleur;;;41,05145448;28/04/1998
19368;http://www.allocine.fr/film/fichefilm_gen_cfilm=19368.html;Long-métrage;FALSE;français;Hors jeu;Comédie dramatique;95;FALSE;Couleur;;2,7;40;25/11/1998
19403;http://www.allocine.fr/film/fichefilm_gen_cfilm=19403.html;Long-métrage;FALSE;allemand;Négociateur;Thriller;138;FALSE;Couleur;;3,4;49;04/11/1998
19430;http://www.allocine.fr/film/fichefilm_gen_cfilm=19430.html;Long-métrage;FALSE;français;15-août;Comédie;92;FALSE;Couleur;2,9;2;50;18/04/2001
19441;http://www.allocine.fr/film/fichefilm_gen_cfilm=19441.html;Long-métrage;FALSE;français;Fin août, début septembre;Comédie dramatique;112;FALSE;Couleur;3,2;2,9;43;10/02/1999
19449;http://www.allocine.fr/film/fichefilm_gen_cfilm=19449.html;Long-métrage;TRUE;français;La Patinoire;Comédie;80;FALSE;Couleur;3,8;3;39;05/05/1999
19450;http://www.allocine.fr/film/fichefilm_gen_cfilm=19450.html;Long-métrage;FALSE;français;Pleine lune;Comédie dramatique;124;FALSE;Couleur;;;26;31/03/1999
19451;http://www.allocine.fr/film/fichefilm_gen_cfilm=19451.html;Long-métrage;FALSE;français;Plus qu'hier, moins que demain;Comédie dramatique;86;FALSE;Couleur;4,5;3,1;25;03/02/1999
19454;http://www.allocine.fr/film/fichefilm_gen_cfilm=19454.html;Long-métrage;FALSE;norvégien;Vivre au paradis;Drame;105;FALSE;Couleur;3,9;3,5;33;17/03/1999
19491;http://www.allocine.fr/film/fichefilm_gen_cfilm=19491.html;Long-métrage;FALSE;français;Les 4 saisons d'Espigoule;Documentaire;97;FALSE;Couleur;3,4;3,8;41,05145448;24/03/1999
19494;http://www.allocine.fr/film/fichefilm_gen_cfilm=19494.html;Long-métrage;FALSE;britannique;24 heures sur 24;Comédie dramatique;96;FALSE;N&B;;;41,05145448;04/11/1998
19525;http://www.allocine.fr/film/fichefilm_gen_cfilm=19525.html;Long-métrage;FALSE;français;Recto / verso;Comédie;85;FALSE;Couleur;3;2,3;41;16/06/1999
19526;http://www.allocine.fr/film/fichefilm_gen_cfilm=19526.html;Long-métrage;FALSE;français;Mon père, ma mère, mes frères et mes soeurs...;Comédie;95;FALSE;Couleur;2,4;2,9;39;16/06/1999
19559;http://www.allocine.fr/film/fichefilm_gen_cfilm=19559.html;Long-métrage;FALSE;français;Doulaye, une saison des pluies;Documentaire;80;FALSE;Couleur;3,7;3,1;41,05145448;26/04/2000
19617;http://www.allocine.fr/film/fichefilm_gen_cfilm=19617.html;Long-métrage;FALSE;français;La mécanique des femmes;Comédie dramatique;94;FALSE;Couleur;2,4;2,4;39;15/11/2000
19664;http://www.allocine.fr/film/fichefilm_gen_cfilm=19664.html;Long-métrage;FALSE;français;Nos vies heureuses;Comédie dramatique;147;FALSE;Couleur;3,6;3,5;25;19/05/1999
19844;http://www.allocine.fr/film/fichefilm_gen_cfilm=19844.html;Long-métrage;FALSE;français;Le Voyage a Paris;Comédie;85;FALSE;Couleur;2,8;2,8;77;07/07/2000
19848;http://www.allocine.fr/film/fichefilm_gen_cfilm=19848.html;Long-métrage;FALSE;britannique;Comme un garcon;Comédie dramatique;110;FALSE;Couleur;3,3;3,5;41,05145448;23/06/1999
19972;http://www.allocine.fr/film/fichefilm_gen_cfilm=19972.html;Long-métrage;FALSE;français;La Dilettante;Comédie;118;FALSE;Couleur;3,4;2,7;38;07/07/1999
20045;http://www.allocine.fr/film/fichefilm_gen_cfilm=20045.html;Long-métrage;FALSE;français;La Taule;Comédie dramatique;90;FALSE;Couleur;2,4;2,6;63;12/01/2000
20151;http://www.allocine.fr/film/fichefilm_gen_cfilm=20151.html;Long-métrage;TRUE;français;Babel;Drame;135;FALSE;Couleur;3,6;3,8;42;15/11/2006
20172;http://www.allocine.fr/film/fichefilm_gen_cfilm=20172.html;Long-métrage;FALSE;français;Ghost Dog: la voie du samourai;Policier;116;FALSE;Couleur;4,1;3,7;38;06/10/1999
20201;http://www.allocine.fr/film/fichefilm_gen_cfilm=20201.html;Long-métrage;FALSE;français;Nos traces silencieuses;Documentaire;57;FALSE;Couleur;;;41,05145448;29/03/2000
20202;http://www.allocine.fr/film/fichefilm_gen_cfilm=20202.html;Long-métrage;FALSE;suisse;Adieu, plancher des vaches !;Comédie;117;FALSE;Couleur;3,8;3,3;41,05145448;01/12/1999
20203;http://www.allocine.fr/film/fichefilm_gen_cfilm=20203.html;Long-métrage;FALSE;français;Les amants criminels;Drame;95;FALSE;Couleur;3;3;25;18/08/1999
20218;http://www.allocine.fr/film/fichefilm_gen_cfilm=20218.html;Long-métrage;FALSE;français;Le sourire du clown;Policier;90;FALSE;Couleur;2,8;2,8;55;21/07/1999
20245;http://www.allocine.fr/film/fichefilm_gen_cfilm=20245.html;Long-métrage;FALSE;français;Qui sait ?;Documentaire;106;FALSE;Couleur;2,3;3;41,05145448;01/09/1999
20247;http://www.allocine.fr/film/fichefilm_gen_cfilm=20247.html;Long-métrage;FALSE;belge;Petite Conversation familiale;Documentaire;70;FALSE;Couleur;;;41,05145448;14/06/2000
